,price,type,address,postcode,number_bedrooms,lat,lng,formatted_address
178,240000.0,1 bedroom flat for sale,"Ladywell Road, London SE13",SE13,1.0,51.4565198,-0.0208727,"Ladywell Rd, London SE13, UK"
179,240000.0,3 bedroom duplex for sale,Silvertown WayLondonE16 1ED,E16,3.0,51.5144975,0.0088344,"Silvertown Way, London E16 1ED, UK"
180,240000.0,1 bedroom apartment for sale,"Viscount Drive, London, E6",E6,1.0,51.5172648,0.0552008,"Viscount Dr, London E6, UK"
181,240000.0,1 bedroom flat for sale,"Rutland Walk, London, SE6",SE6,1.0,51.4370392,-0.0322958,"Rutland Walk, London SE6, UK"
182,240000.0,Studio flat for sale,"Roman Road, Bow, London, E3",E3,0.0,51.5317418,-0.0359542,"Roman Rd, London E3, UK"
183,240000.0,1 bedroom flat for sale,"Devons Road, London, E3",E3,1.0,51.5221628,-0.0182983,"Devons Rd, London E3, UK"
184,240000.0,1 bedroom flat for sale,"Flat A, 509 Lea Bridge Road, Leyton, London E10 7EB",E10,1.0,51.5732031,-0.0167017,"a, 509 Lea Bridge Rd, London E10 7EB, UK"
185,240000.0,Studio flat for sale,"Friars Avenue, Kingston Vale, London, SW15",SW15,0.0,51.4375409,-0.2497076,"Friars Ave, London SW15, UK"
186,240000.0,Studio flat for sale,"Tiptree Drive, Enfield, EN2",EN2,0.0,51.6481253,-0.0810179,"Tiptree Dr, Enfield EN2 6TY, UK"
187,240000.0,1 bedroom flat for sale,"Flat 3, 38 Peckham High Street, London, SE15 5DP",SE15,1.0,51.47328719999999,-0.0713195,"3, 38 Peckham High St, London SE15 5DP, UK"
188,240000.0,1 bedroom flat for sale,"BIRNBECK COURT, FINCHLEY ROAD, LONDON, NW11",NW11,1.0,51.58513989999999,-0.1994515,"Birnbeck Court, 850 Finchley Rd, London NW11 6BB, UK"
189,240000.0,1 bedroom apartment for sale,"Tennison Road, London, SE25",SE25,1.0,51.3934808,-0.0783797,"Tennison Rd, London SE25, UK"
190,240000.0,1 bedroom flat for sale,"Jellicoe Road, London, E13",E13,1.0,51.5215662,0.0221056,"Jellicoe Rd, London E13, UK"
191,240000.0,2 bedroom flat for sale,"Kendal Parade, Edmonton, N18",N18,2.0,51.61646,-0.0842692,"Kendal Parade, London N18, UK"
192,240000.0,2 bedroom flat for sale,"Flat A, 83 Greenvale Road, Eltham, London SE9 1PE",SE9,2.0,51.45764,0.0560739,"a, 83 Greenvale Rd, London SE9 1PE, UK"
193,240000.0,2 bedroom flat for sale,"Strongbow Crescent, London, SE9",SE9,2.0,51.4539831,0.0529101,"Strongbow Cres, London SE9, UK"
194,240000.0,Studio flat for sale,"Brompton Road, Knightsbridge, SW3",SW3,0.0,51.4986816,-0.1654069,"Brompton Rd, London, UK"
195,240000.0,1 bedroom flat for sale,"Belgravia House, Clapham Park, London, SW4",SW4,1.0,51.4540602,-0.1325439,"London SW4 8HY, UK"
196,240000.0,1 bedroom flat for sale,"Doyle Road, SE25",SE25,1.0,51.3972164,-0.0728365,"Doyle Rd, London SE25, UK"
197,239995.0,1 bedroom flat for sale,"Finchs Court Mews, Poplar High Street, London, E14",E14,1.0,51.5089031,-0.0149058,"Finchs Ct & Poplar High St, London E14 0AW, UK"
198,239995.0,1 bedroom flat for sale,"Westley Court, South Norwood Hill, South Norwood, SE25",SE25,1.0,51.4013891,-0.0771615,"Westley Court, 36 S Norwood Hill, London SE25 6AG, UK"
199,239995.0,1 bedroom flat for sale,"Beaufort Close, Chingford , London. E4 9XF",E4,1.0,51.6076627,-0.0101268,"Beaufort Cl, London E4 9XF, UK"
200,239950.0,1 bedroom flat for sale,"16, Bampton Court Blakesley Avenue, Ealing, W5",W5,1.0,51.5189992,-0.307793,"Bampton Court, 33-35 Blakesley Ave, London W5 2DQ, UK"
201,239950.0,1 bedroom retirement property for sale,"Avenue Road, N14",N14,1.0,51.639521,-0.1337525,"Avenue Rd, London N14, UK"
202,120625.0,2 bedroom apartment for sale,"South Grove,Waltham Forest,E17",E17,2.0,51.5807097,-0.0291063,"South Grove, London E17, UK"
203,239950.0,Studio apartment for sale,"Oliver Grove, London, SE25",SE25,0.0,51.3991048,-0.0786074,"Oliver Grove, London SE25, UK"
204,237500.0,2 bedroom apartment for sale,"Masey Mews, Brixton, SW2",SW2,2.0,51.4571614,-0.1139153,"Masey Mews, London SW2, UK"
205,237000.0,1 bedroom apartment for sale,"1a Fox Lane,Palmers Green,London,N13 4ER",N13,1.0,51.6213826,-0.1084679,"Blln Dumayne House, 1 Fox Ln, London N13 4AB, UK"
206,236000.0,2 bedroom apartment for sale,"Plough Lane,London,SW17 0BL",SW17,2.0,51.43153969999999,-0.1866871,"Plough Ln, London SW17 0NR, UK"
207,236000.0,2 bedroom apartment for sale,"Plough Lane,London,SW17 0BL",SW17,2.0,51.43153969999999,-0.1866871,"Plough Ln, London SW17 0NR, UK"
208,235000.0,Studio flat for sale,"Yerbury Road, N19 4RN",N19,0.0,51.5600639,-0.1276792,"Yerbury Rd, London N19 4RN, UK"
209,235000.0,1 bedroom retirement property for sale,"Church Road , Upper Norwood, London, SE19",SE19,1.0,51.4176303,-0.080742,"Church Rd, London SE19, UK"
210,235000.0,2 bedroom retirement property for sale,"FRIERN PARK, NORTH FINCHLEY, N12",N12,2.0,51.6157192,-0.1699116,"Friern Park, London N12, UK"
211,235000.0,1 bedroom flat for sale,"Runnerstone Court, 29 Watermill Lane, London, N18",N18,1.0,51.6130776,-0.0800288,"29 Watermill Ln, London N18 1ST, UK"
212,235000.0,Studio flat for sale,"Abbeyfields Close, London, NW10 7EJ",NW10,0.0,51.5334023,-0.2828373,"Abbeyfields Cl, London NW10 7EJ, UK"
213,235000.0,1 bedroom flat for sale,"Brixton Hill, SW2",SW2,1.0,51.4533088,-0.1205905,"Brixton Hill, London SW2, UK"
214,235000.0,Studio flat for sale,"Abbeyfields Close, London, NW10",NW10,0.0,51.5335202,-0.2819702,"Abbeyfields Cl, London NW10, UK"
215,235000.0,1 bedroom flat for sale,"Greenhill Court, Greenhill Terrace, London, SE18",SE18,1.0,51.486786,0.0557375,"Greenhill Court, Greenhill Terrace, London SE18 4BS, UK"
216,235000.0,Studio flat for sale,Courthill Road London SE13,SE13,0.0,51.4564359,-0.0098905,"Courthill Rd, London SE13, UK"
217,235000.0,1 bedroom retirement property for sale,"Nightingale Court, 53 Church Road, London, SE19",SE19,1.0,51.4182931,-0.07984279999999999,"Nightingale Court, 53 Church Rd, London SE19 2TJ, UK"
218,235000.0,1 bedroom flat for sale,"George Loveless House, Diss Street, London, E2",E2,1.0,51.529841,-0.07283529999999999,"London E2 7QY, UK"
219,235000.0,1 bedroom flat for sale,"Oakleigh Road North, Whetstone, N20",N20,1.0,51.6273517,-0.1613685,"Oakleigh Rd N, London N20, UK"
220,235000.0,1 bedroom flat for sale,"Agate Close, London, E16",E16,1.0,51.5111382,0.0440813,"Agate Cl, London E16, UK"
221,235000.0,Studio flat for sale,"Hornsey Road, Upper Holloway, N19",N19,0.0,51.5643892,-0.1193839,"Hornsey Rd, London N19, UK"
222,235000.0,Studio flat for sale,"Garratt Lane, Earlsfield, London, SW18",SW18,0.0,51.4425186,-0.1884994,"Garratt Ln, London, UK"
223,235000.0,Studio flat for sale,"Curtiss House, 27 Heritage Avenue, Colindale, NW9",NW9,0.0,51.5952802,-0.2425758,"27 Heritage Ave, London NW9 5WT, UK"
224,235000.0,Studio flat for sale,"Kersfield Road, Kersfield House, SW15",SW15,0.0,51.4531707,-0.2181644,"Kersfield House, 11 Kersfield Rd, London SW15 3HJ, UK"
225,235000.0,1 bedroom retirement property for sale,"Church Road, Upper Norwood, London, SE19",SE19,1.0,51.4176303,-0.080742,"Church Rd, London SE19, UK"
226,235000.0,2 bedroom retirement property for sale,"Footscray Road, London, SE9",SE9,2.0,51.4406554,0.0694337,"Footscray Rd, London SE9, UK"
227,235000.0,2 bedroom apartment for sale,"Merton Road, London, SW18",SW18,2.0,51.4484455,-0.1992768,"Merton Rd, London SW18, UK"
228,234000.0,2 bedroom flat for sale,"Newson House, 123 Loughborough Park, Brixton, SW9",SW9,2.0,51.4591268,-0.1056158,"123 Loughborough Park, London SW9 8FU, UK"
229,232500.0,1 bedroom flat for sale,"BIRNBECK COURT, FINCHLEY ROAD, LONDON, NW11",NW11,1.0,51.58513989999999,-0.1994515,"Birnbeck Court, 850 Finchley Rd, London NW11 6BB, UK"
230,232000.0,3 bedroom apartment for sale,Silvertown WayLondonE16 1ED,E16,3.0,51.5144975,0.0088344,"Silvertown Way, London E16 1ED, UK"
231,126250.0,2 bedroom flat for sale,"Imperial Street,Bow,London,E3 3EA",E3,2.0,51.5260088,-0.0101227,"Imperial St, London E3, UK"
232,231000.0,2 bedroom flat for sale,"Bow Road, Bow, E3",E3,2.0,51.5275138,-0.0235044,"Bow Rd, Bow, London E3, UK"
233,231000.0,2 bedroom flat for sale,"London E8 3FU, London, E8 3FU",E8,2.0,51.5420372,-0.0568521,"London E8 3FU, UK"
234,230000.0,1 bedroom flat for sale,"Golden Hind Place, Grove Street, London, SE8",SE8,1.0,51.4892591,-0.0351248,"Golden Hind Place, Grove St, London SE8 3QG, UK"
235,230000.0,1 bedroom flat for sale,"Homan Court, North Finchley, N12 9HW",N12,1.0,51.6192967,-0.1740785,"Homan Court, 17 Friern Watch Ave, London N12 9HW, UK"
236,230000.0,1 bedroom apartment for sale,"Barking Road, London, E13",E13,1.0,51.5243441,0.0266129,"Barking Rd, London E13, UK"
237,230000.0,1 bedroom flat for sale,"Birchanger Road, London, SE25",SE25,1.0,51.391723,-0.0718565,"Birchanger Rd, London SE25, UK"
238,230000.0,1 bedroom flat for sale,"Angell Road, London, SW9",SW9,1.0,51.4671569,-0.1071432,"Angell Rd, London SW9, UK"
239,230000.0,1 bedroom flat for sale,"High Street, Stratford, E15",E15,1.0,51.5339354,-0.007294,"High St, London E15, UK"
240,230000.0,1 bedroom apartment for sale,"Boston Road, Hanwell, W7",W7,1.0,51.5037246,-0.3329234,"Boston Rd, London W7, UK"
241,230000.0,2 bedroom flat for sale,"Russett Way, London, SE13",SE13,2.0,51.4682231,-0.0146985,"Russett Way, London SE13, UK"
242,230000.0,1 bedroom flat for sale,"1a Blenheim Grove, London, Greater London, SE15 4QS",SE15,1.0,51.4695689,-0.0688757,"1A Blenheim Grove, London SE15 4QS, UK"
243,230000.0,1 bedroom flat for sale,"Hind House, 4 Myers Lane, London, SE14",SE14,1.0,51.4823943,-0.0471913,"Hind House, 4 Myers Ln, London SE14 5RU, UK"
244,230000.0,2 bedroom flat for sale,"Point Pleasant, SW18",SW18,2.0,51.4612994,-0.1994383,"Point Pleasant, London SW18, UK"
245,230000.0,1 bedroom flat for sale,"Radnor House, 1272 London Road, London, SW16",SW16,1.0,51.4494391,-0.2420994,"Radnor House, 1272 London Rd, London SW15 4DQ, UK"
246,230000.0,1 bedroom flat for sale,"Ballinger Point, London, E3 3EH",E3,1.0,51.5277795,-0.0152676,"London E3 3EH, UK"
247,230000.0,Studio flat for sale,"Corbyn Street, London N4",N4,0.0,51.5669148,-0.1206707,"Corbyn St, Finsbury Park, London N4, UK"
248,230000.0,Studio flat for sale,"Dagmar Court, London, E14",E14,0.0,51.4963077,-0.0073876,"Dagmar Ct, London E14, UK"
249,230000.0,1 bedroom retirement property for sale,"Homan Court, 17 Friern Watch Avenue, North Finchley, N12",N12,1.0,51.6192967,-0.1740785,"Homan Court, 17 Friern Watch Ave, London N12 9HW, UK"
250,230000.0,1 bedroom flat for sale,"Northumberland Park , Tottenham, Tottenham, London, N17",N17,1.0,51.6024517,-0.0676958,"Northumberland Park, London N17 0AG, UK"
251,230000.0,1 bedroom flat for sale,"Blenheim Grove, London SE15",SE15,1.0,51.4692771,-0.0704647,"Blenheim Grove, London SE15, UK"
252,230000.0,Studio flat for sale,"Greyhound Hill, Hendon, London, NW4",NW4,0.0,51.5921344,-0.2320535,"Greyhound Hill, London NW4, UK"
253,230000.0,2 bedroom flat for sale,"Tideslea Path, West Thamesmead, SE28 0NH",SE28,2.0,51.5014583,0.0858436,"Tideslea Path, London SE28 0NH, UK"
254,230000.0,1 bedroom flat for sale,"Kathleen Godfree Court, Wimbledon, SW19 8LB",SW19,1.0,51.4244389,-0.1976741,"Kathleen Godfree Court, 80 Queen's Rd, London SW19 8LB, UK"
255,230000.0,1 bedroom flat for sale,"Barking Road, London, E13",E13,1.0,51.5243441,0.0266129,"Barking Rd, London E13, UK"
256,230000.0,1 bedroom flat for sale,"South Norwood Hill, South Norwood, London, SE25",SE25,1.0,51.4044959,-0.0816994,"S Norwood Hill, London SE25, UK"
257,230000.0,Studio apartment for sale,"Hurlingham Road, London, SW6",SW6,0.0,51.470195,-0.2044484,"Hurlingham Rd, London SW6, UK"
258,230000.0,1 bedroom apartment for sale,"Knowles House, 7 Neville Gill Close, London, SW18",SW18,1.0,51.4540584,-0.1945365,"Knowles House, 7 Neville Gill Cl, London SW18 4BP, UK"
259,230000.0,1 bedroom flat for sale,"Barking Road, Plaistow, London, E13",E13,1.0,51.5243441,0.0266129,"Barking Rd, London E13, UK"
260,230000.0,1 bedroom apartment for sale,"Brockway Close, London, E11",E11,1.0,51.5644699,0.0091068,"Brockway Cl, Bushwood, London E11, UK"
261,230000.0,1 bedroom apartment for sale,"Stokes Court, Diploma Avenue, N2",N2,1.0,51.5887744,-0.1658554,"Stokes Court, Diploma Ave, London N2 8NX, UK"
262,230000.0,1 bedroom flat for sale,"Tulse Hill, Brixton / Tulse Hill, SW2",SW2,1.0,51.4496382,-0.1179015,"Tulse Hill, London SW2, UK"
263,230000.0,2 bedroom retirement property for sale,"Lychgate Court, Friern Park, North Finchley, N12",N12,2.0,51.61552649999999,-0.1737249,"Lychgate Court, 34 Friern Park, London N12 9UL, UK"
264,229995.0,Studio flat for sale,"Myers Lane, New Cross, SE14",SE14,0.0,51.4828782,-0.0475637,"Myers Ln, London SE14, UK"
265,229995.0,Studio flat for sale,"Glenville Grove, Deptford, London, SE8",SE8,0.0,51.476583,-0.0295608,"Glenville Grove, London, UK"
266,229950.0,Studio flat for sale,"Upper Richmond Road West, East Sheen, London, SW14",SW14,0.0,51.4647477,-0.2666837,"Upper Richmond Rd W, United Kingdom"
267,157500.0,3 bedroom apartment for sale,"Flat 12 Spinney Court, Earlham Grove, London, E7",E7,3.0,51.5484539,0.0230617,"Earlham Grove, London E7, UK"
268,228000.0,2 bedroom apartment for sale,"Plough Lane,London,SW17 0BL",SW17,2.0,51.43153969999999,-0.1866871,"Plough Ln, London SW17 0NR, UK"
269,228000.0,2 bedroom apartment for sale,"Plough Lane,London,SW17 0BL",SW17,2.0,51.43153969999999,-0.1866871,"Plough Ln, London SW17 0NR, UK"
270,227000.0,1 bedroom flat for sale,"Dagnall Park, London, SE25",SE25,1.0,51.3914296,-0.0896861,"Dagnall Park, London SE25, UK"
271,225000.0,2 bedroom flat for sale,"Culverley Road, London, SE6 2LE",SE6,2.0,51.4431287,-0.0191043,"Culverley Rd, London SE6 2LE, UK"
272,225000.0,1 bedroom flat for sale,5 Angel Lane London SE17,SE17,1.0,51.4886068,-0.0973904,"5 Angel Ln, London SE17 3FE, UK"
273,225000.0,1 bedroom flat for sale,"Grinstead Road, London, SE8",SE8,1.0,51.4854588,-0.0388742,"Grinstead Rd, London SE8, UK"
274,225000.0,1 bedroom flat for sale,"Ullswater Court, Glebelands Avenue, South Woodford, E18",E18,1.0,51.5927199,0.0253169,"Ullswater Court, 1 Glebelands Ave, London E18 2BD, UK"
275,225000.0,2 bedroom flat for sale,"Paxton Court, Grove Park, SE12 9QQ",SE12,2.0,51.4321433,0.0317614,"Paxton Court, Marvels Ln, London SE12 9QQ, UK"
276,225000.0,2 bedroom flat for sale,"Beulah Hill, Upper Norwood, London, SE19",SE19,2.0,51.4164388,-0.0967908,"Beulah Hill, London, UK"
277,225000.0,Studio flat for sale,"Well Street, London, E9",E9,0.0,51.5424583,-0.0488325,"Well St, London E9, UK"
278,225000.0,Studio flat for sale,"Everard House, Boyd Street, London, E1",E1,0.0,51.5127846,-0.0661114,"Everard House, Boyd St, London E1 1LY, UK"
279,225000.0,1 bedroom flat for sale,"Rothesay Court, Cumberland Place, London, SE6",SE6,1.0,51.4395026,0.0103201,"Cumberland Pl, London SE6, UK"
280,225000.0,Studio flat for sale,"Little St Leonards, East Sheen, SW14",SW14,0.0,51.4674386,-0.2683044,"Little St Leonards, London SW14, UK"
281,225000.0,Studio flat for sale,"Davisville Road, Shepherd's Bush W12",W12,0.0,51.5025735,-0.240105,"Davisville Rd, London W12, UK"
282,225000.0,1 bedroom flat for sale,"Flat 67 Cornwallis Court, Darsley Drive, Lansdowne Green Estate, London, SW8 2NX",SW8,1.0,51.4760658,-0.1308981,"Lansdowne Green, London SW8, UK"
283,225000.0,1 bedroom apartment for sale,"City Road, EC1V 1AP",EC1V,1.0,51.5297735,-0.097367,"City Rd, London, UK"
284,225000.0,Studio flat for sale,Orchard Grove London SE20,SE20,0.0,51.4167757,-0.0706806,"Orchard Grove, London SE20, UK"
285,225000.0,Studio flat for sale,Westbourne Drive London SE23,SE23,0.0,51.4381816,-0.0506534,"Westbourne Dr, London SE23, UK"
286,225000.0,1 bedroom flat for sale,"Chelsea Bridge Wharf SW11, Battersea Park, London, SW11",SW11,1.0,51.4832718,-0.1488661,"Chelsea Bridge Wharf, Nine Elms, London SW11, UK"
287,225000.0,1 bedroom flat for sale,Palace Road London SW2 3LF,SW2,1.0,51.4390011,-0.1067754,"Palace Rd, London SW2 3LF, UK"
288,225000.0,Studio flat for sale,"Westwell Road, Streatham Common, London, SW16",SW16,0.0,51.4200681,-0.1300396,"Westwell Rd, London SW16, UK"
289,225000.0,2 bedroom flat for sale,"2, Darndale Close, Walthamstow, London, ,, E17 5LL",E17,2.0,51.5931989,-0.0286348,"Devon House, 2 Darndale Cl, London E17 5LL, UK"
290,225000.0,2 bedroom retirement property for sale,"Paxton Court, Marvel's Lane, Lewisham, SE12",SE12,2.0,51.4321433,0.0317614,"Paxton Court, Marvels Ln, London SE12 9QQ, UK"
291,225000.0,3 bedroom terraced house for sale,"Millbrook Square, Mill Hill, London, NW7",NW7,3.0,51.6102406,-0.2082044,"Millbrook Square, London NW7 1TT, UK"
292,225000.0,1 bedroom flat for sale,"Birkbeck Road, Hornsey, London, N8",N8,1.0,51.5866196,-0.1211123,"Birkbeck Rd, London N8, UK"
293,225000.0,1 bedroom apartment for sale,"Acton Town Hall Apartments, Winchester Street, W3",W3,1.0,51.5066377,-0.2676062,"Acton Town Hall, High St, London W3 8UH, UK"
294,225000.0,Studio flat for sale,"Knights Hill, West Norwood, SE27",SE27,0.0,51.429236,-0.1042386,"Knights Hill, Norwood, London SE27, UK"
295,225000.0,2 bedroom apartment for sale," FORDWYCH ROAD ,  LONDON, NW2",NW2,2.0,51.5515109,-0.2067361,"Fordwych Rd, London NW2, UK"
296,225000.0,1 bedroom apartment for sale,"Scrutton Close, London, SW12",SW12,1.0,51.4476827,-0.1337872,"Scrutton Cl, London SW12, UK"
297,225000.0,1 bedroom apartment for sale,"Flintmill Crescent, Kidbrooke SE3",SE3,1.0,51.4650549,0.0459348,"Flintmill Cres, London SE3, UK"
298,225000.0,Studio flat for sale,"Avonley Road, New Cross, London, SE14",SE14,0.0,51.4789489,-0.0503842,"Avonley Rd, London SE14, UK"
299,225000.0,1 bedroom flat for sale,"Cumberland Place, London, SE6",SE6,1.0,51.4395026,0.0103201,"Cumberland Pl, London SE6, UK"
300,225000.0,1 bedroom apartment for sale,"Old School Close, Merton Park, London, SW19",SW19,1.0,51.4101754,-0.2014914,"St Mary's Mead, London SW19 3HY, UK"
301,225000.0,1 bedroom apartment for sale,"Clifford Road, London, SE25",SE25,1.0,51.397565,-0.0739496,"Clifford Rd, London SE25, UK"
302,225000.0,1 bedroom flat for sale,"Green Pond Close, Walthamstow, E17",E17,1.0,51.5920169,-0.0304946,"Green Pond Cl, London E17, UK"
303,224950.0,1 bedroom property for sale,"Central Avenue, Edmonton, N9",N9,1.0,51.6238174,-0.0727946,"Central Ave, London N9, UK"
304,224000.0,3 bedroom apartment for sale,"Hoe Street,London,E17",E17,3.0,51.5828666,-0.0183308,"Hoe St, London E17, UK"
305,224000.0,2 bedroom apartment for sale,"Plough Lane,London,SW17 0BL",SW17,2.0,51.43153969999999,-0.1866871,"Plough Ln, London SW17 0NR, UK"
306,223000.0,1 bedroom apartment for sale,"Redcar Street, London, SE5",SE5,1.0,51.4774867,-0.0985681,"Redcar St, London SE5, UK"
307,222500.0,2 bedroom retirement property for sale,"Village Road, London, EN1",EN1,2.0,51.6415171,-0.0783356,"Village Rd, Enfield EN1, UK"
308,220500.0,2 bedroom flat for sale,"Putney Hill, SW15",SW15,2.0,51.4554112,-0.2195225,"Putney Hill, London SW15, UK"
309,220000.0,1 bedroom apartment for sale,"Andridge Court, 2A Church Lane, London, SW19",SW19,1.0,51.4131873,-0.2047367,"Andridge Court, 2A Church Ln, London SW19 3JW, UK"
310,220000.0,1 bedroom flat for sale,"Beulah Hill, Upper Norwood, SE19",SE19,1.0,51.4164388,-0.0967908,"Beulah Hill, London, UK"
311,220000.0,1 bedroom flat for sale,"Riverhope Mansions, Harlinger Street, Woolwich, London, SE18",SE18,1.0,51.4947542,0.04860449999999999,"Riverhope Mansions, Harlinger St, London SE18 5SS, UK"
312,220000.0,2 bedroom flat for sale,"West Heath Road, London, SE2",SE2,2.0,51.4793537,0.1243521,"W Heath Rd, London SE2, UK"
313,220000.0,2 bedroom apartment for sale,"218A Sebert Road, London, E7 0NP",E7,2.0,51.5514558,0.0346779,"218A Sebert Rd, London E7 0NP, UK"
314,220000.0,2 bedroom flat for sale,"Westow Hill, London, ,, SE19 1RX",SE19,2.0,51.4197283,-0.0811845,"Westow Hill, London SE19 1RX, UK"
315,220000.0,1 bedroom flat for sale,"Hurst Street, London, London, SE24 0EQ",SE24,1.0,51.4534108,-0.1040776,"Hurst St, London SE24 0EQ, UK"
316,220000.0,1 bedroom apartment for sale,"London Road, London, SW16",SW16,1.0,51.4057767,-0.1203935,"London Rd, London SW16, UK"
317,220000.0,1 bedroom terraced house for sale,"Angus Gardens, London, NW9",NW9,1.0,51.601647,-0.255588,"Angus Gardens, Edgware, London HA8, UK"
318,220000.0,Studio flat for sale,"Waldemar Avenue, Fulham, London, SW6",SW6,0.0,51.473429,-0.2108572,"Waldemar Ave, London SW6, UK"
319,220000.0,3 bedroom flat for sale,"Coopers Road, Bermondsey, London, SE1",SE1,3.0,51.4877039,-0.0725392,"Cooper's Rd, London SE1, UK"
