,price,type,address,url,agent_url,postcode,full_postcode,number_bedrooms,search_date
94,454995.0,5 bedroom detached house for sale,"Newlands Road, 
East Kilbride,
Glasgow,
G75 8RS",http://www.rightmove.co.uk/properties/124195256#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Landsdale-216032.html,G75,G75 8RS,5.0,2022-06-29 07:22:53.795003
95,452495.0,3 bedroom apartment for sale,"Ayr Road, 
Malletsheugh, 
Newton Mearns 
G77 6RT",http://www.rightmove.co.uk/properties/85308891#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Mactaggart-and-Mickel/Stewart-Gardens-206408.html,G77,G77 6RT,3.0,2022-06-29 07:22:53.795003
96,450000.0,2 bedroom flat for sale,"Mains Avenue, Glasgow, G46",http://www.rightmove.co.uk/properties/123291167#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Chattelle-Estates/Glasgow-42776.html,G46,,2.0,2022-06-29 07:22:53.795003
97,450000.0,5 bedroom bungalow for sale,"Balmuildy Road, Bishopbriggs, Glasgow, East Dunbartonshire, G64",http://www.rightmove.co.uk/properties/122113811#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Bishopbriggs-4812.html,G64,,5.0,2022-06-29 07:22:53.795003
98,450000.0,4 bedroom semi-detached house for sale,"Eaglesham Road, Clarkston, Glasgow",http://www.rightmove.co.uk/properties/85665318#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Newton-Mearns-145421.html,,,4.0,2022-06-29 07:22:53.795003
99,447000.0,4 bedroom detached house for sale,"Egmont Park, East Kilbride, Glasgow",http://www.rightmove.co.uk/properties/85498590#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/On-The-Move-Estate-Agents/Coatbridge-225575.html,,,4.0,2022-06-29 07:22:53.795003
100,140000.0,1 bedroom flat for sale,"Clyde Street, Glasgow, Lanarkshire, G1",http://www.rightmove.co.uk/properties/123742871#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G1,,1.0,2022-06-29 07:22:53.795003
101,445000.0,4 bedroom detached villa for sale,"Maidens, Stewartfield, East Kilbride, G74",http://www.rightmove.co.uk/properties/123933308#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Joyce-Heeps-Homes/East-Kilbride-51354.html,G74,,4.0,2022-06-29 07:22:53.795003
102,440000.0,5 bedroom semi-detached house for sale,"Earlspark Avenue, Newlands, G43 2HD",http://www.rightmove.co.uk/properties/124047128#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Scottish-Property-Centre/Shawlands-16827.html,G43,G43 2HD,5.0,2022-06-29 07:22:53.795003
103,439000.0,3 bedroom terraced house for sale,"Woodside Terrace Lane, Park, Glasgow",http://www.rightmove.co.uk/properties/124139036#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/West-End-85160.html,,,3.0,2022-06-29 07:22:53.795003
104,435000.0,6 bedroom semi-detached house for sale,"Muirhead Road, Baillieston, Glasgow, G69",http://www.rightmove.co.uk/properties/123764594#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Harbor-Property/Baillieston-137948.html,G69,,6.0,2022-06-29 07:22:53.795003
105,435000.0,5 bedroom terraced house for sale,"109 Ormonde Avenue, Netherlee, Glasgow, G44 3SN",http://www.rightmove.co.uk/properties/85550565#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Church-of-Scotland/Edinburgh-108596.html,G44,G44 3SN,5.0,2022-06-29 07:22:53.795003
106,430000.0,5 bedroom detached house for sale,"Cortmalaw Cres, Robroyston",http://www.rightmove.co.uk/properties/124442579#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,5.0,2022-06-29 07:22:53.795003
107,425000.0,5 bedroom detached house for sale,"25 Glen Dochart Drive, Glasgow, G68",http://www.rightmove.co.uk/properties/85523790#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Village-Estates/Cumbernauld-22619.html,G68,,5.0,2022-06-29 07:22:53.795003
108,425000.0,4 bedroom flat for sale,"Partick Bridge Street, Glasgow",http://www.rightmove.co.uk/properties/96625246#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Westgate-Estate-Agents/Glasgow-62368.html,,,4.0,2022-06-29 07:22:53.795003
109,422000.0,5 bedroom detached house for sale,"Off Muirside Road, Glasgow
G71 7FY",http://www.rightmove.co.uk/properties/124336379#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Bearsden-55557.html,G71,G71 7FY,5.0,2022-06-29 07:22:53.795003
110,420000.0,3 bedroom house for sale,"Whistlefield Court, Bearsden, Glasgow",http://www.rightmove.co.uk/properties/85131366#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,3.0,2022-06-29 07:22:53.795003
111,420000.0,3 bedroom semi-detached house for sale,"Whitehill Farm Road, Stepps",http://www.rightmove.co.uk/properties/124441184#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Newton-Mearns-Glasgow-1816.html,,,3.0,2022-06-29 07:22:53.795003
112,420000.0,4 bedroom detached bungalow for sale,"Cheviot Drive, Newton Mearns, Glasgow",http://www.rightmove.co.uk/properties/85483041#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,,,4.0,2022-06-29 07:22:53.795003
113,420000.0,4 bedroom semi-detached house for sale,"Spiersbridge Road, Thornliebank, Glasgow",http://www.rightmove.co.uk/properties/124153661#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,4.0,2022-06-29 07:22:53.795003
114,420000.0,3 bedroom detached bungalow for sale,"Garngaber Avenue, Lenzie",http://www.rightmove.co.uk/properties/124110563#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,3.0,2022-06-29 07:22:53.795003
115,420000.0,4 bedroom detached house for sale,"Brabazon Court, Woodilee, Glasgow",http://www.rightmove.co.uk/properties/124381874#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Landsdale-216032.html,,,4.0,2022-06-29 07:22:53.795003
116,419995.0,4 bedroom detached house for sale,"Newlands Road, 
East Kilbride,
Glasgow,
G75 8RS",http://www.rightmove.co.uk/properties/85118037#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Clarkston-105313.html,G75,G75 8RS,4.0,2022-06-29 07:22:53.795003
117,415000.0,5 bedroom detached house for sale,"East Nerston Court, East Kilbride, Glasgow, G74",http://www.rightmove.co.uk/properties/123269765#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/West-End-44520.html,G74,,5.0,2022-06-29 07:22:53.795003
118,415000.0,4 bedroom semi-detached house for sale,"578 Anniesland Road, Scotstounhill, G13 1UZ",http://www.rightmove.co.uk/properties/124243523#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,G13,G13 1UZ,4.0,2022-06-29 07:22:53.795003
119,415000.0,3 bedroom semi-detached house for sale,"Mount Harriet Dr, Stepps, Glagsow",http://www.rightmove.co.uk/properties/123790598#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Walker-Wylie-Estate-Agents/Glasgow-154922.html,,,3.0,2022-06-29 07:22:53.795003
120,415000.0,7 bedroom flat for sale,"Clouston Street, North Kelvinside, G20 8QX",http://www.rightmove.co.uk/properties/124272677#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Westpoint-Homes/Five-South-249005.html,G20,G20 8QX,7.0,2022-06-29 07:22:53.795003
121,415000.0,2 bedroom apartment for sale,"Fenwick Road,
Giffnock,
Glasgow,
G46 6UU",http://www.rightmove.co.uk/properties/123832829#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G46,G46 6UU,2.0,2022-06-29 07:22:53.795003
122,415000.0,4 bedroom semi-detached house for sale,"Thorn Drive, Glasgow, G73 4RH",http://www.rightmove.co.uk/properties/123941018#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Storey-Grove-233192.html,G73,G73 4RH,4.0,2022-06-29 07:22:53.795003
123,414995.0,4 bedroom detached house for sale,"Burnfield Road,
Glasgow,
G43",http://www.rightmove.co.uk/properties/124196297#/?channel=RES_BUY,,G43,,4.0,2022-06-29 07:22:53.795003
124,412000.0,5 bedroom detached house for sale,"Gartferry Road,
Moodiesburn, 
North Lanarkshire, 
G69 0PB",http://www.rightmove.co.uk/properties/124229276#/?channel=RES_BUY,,G69,G69 0PB,5.0,2022-06-29 07:22:53.795003
125,120000.0,1 bedroom flat for sale,"Manse Brae, Cathcart, Glasgow, G44",http://www.rightmove.co.uk/properties/124296131#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Shawlands-Glasgow-5017.html,G44,,1.0,2022-06-29 07:22:53.795003
126,406995.0,4 bedroom detached house for sale,"Auchinleck Road,
Glasgow,
G33 1PF",http://www.rightmove.co.uk/properties/124228685#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/West-End-85160.html,G33,G33 1PF,4.0,2022-06-29 07:22:53.795003
127,405000.0,4 bedroom apartment for sale,"Corunna Street, Finnieston, Glasgow",http://www.rightmove.co.uk/properties/124139729#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Westpoint-Homes/Five-South-249005.html,,,4.0,2022-06-29 07:22:53.795003
128,404995.0,4 bedroom detached house for sale,"Auchinleck Road,
Glasgow,
G33 1PF",http://www.rightmove.co.uk/properties/124322087#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/East-Kilbride-4875.html,G33,G33 1PF,4.0,2022-06-29 07:22:53.795003
129,404000.0,2 bedroom apartment for sale,"Fenwick Road,
Giffnock,
Glasgow,
G46 6UU",http://www.rightmove.co.uk/properties/123750842#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Macallans/Glasgow-188612.html,G46,G46 6UU,2.0,2022-06-29 07:22:53.795003
130,401995.0,4 bedroom detached house for sale,"Redwood Drive, 
East Kilbride, 
GLASGOW, 
SOUTH LANARKSHIRE, 
G74",http://www.rightmove.co.uk/properties/124228688#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Cala-Homes/Jordanhill-Park-221582.html,G74,,4.0,2022-06-29 07:22:53.795003
131,400000.0,5 bedroom detached house for sale,"Orwell Wynd, Hairmyres, East Kilbride, South Lanarkshire, G75",http://www.rightmove.co.uk/properties/123942074#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Barratt-Homes/Barratt-Jackton-Hall-81471.html,G75,,5.0,2022-06-29 07:22:53.795003
132,400000.0,4 bedroom detached house for sale,"Off Muirside Road, Glasgow
G71 7FY",http://www.rightmove.co.uk/properties/124229225#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Barratt-Homes/Barratt-Jackton-Hall-81471.html,G71,G71 7FY,4.0,2022-06-29 07:22:53.795003
133,399995.0,4 bedroom semi-detached house for sale,"Kirkburn Avenue, Cambuslang, Glasgow, G72",http://www.rightmove.co.uk/properties/124151267#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Barratt-Homes/Barratt-Jackton-Hall-81471.html,G72,,4.0,2022-06-29 07:22:53.795003
134,399995.0,2 bedroom apartment for sale,"Southbrae Drive,
Glasgow,
G13",http://www.rightmove.co.uk/properties/85487145#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Moving-Estate-Agents/Glasgow-18098.html,G13,,2.0,2022-06-29 07:22:53.795003
135,399995.0,4 bedroom detached house for sale,"Eaglesham Road,
East Kilbride,
South Lanarkshire,
G75 8RW",http://www.rightmove.co.uk/properties/85471446#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Clarkston-Glasgow-4849.html,G75,G75 8RW,4.0,2022-06-29 07:22:53.795003
136,399995.0,4 bedroom detached house for sale,"Eaglesham Road,
East Kilbride,
South Lanarkshire,
G75 8RW",http://www.rightmove.co.uk/properties/85471449#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Cala-Homes/Jordanhill-Park-221582.html,G75,G75 8RW,4.0,2022-06-29 07:22:53.795003
137,399995.0,4 bedroom detached house for sale,"Eaglesham Road,
East Kilbride,
South Lanarkshire,
G75 8RW",http://www.rightmove.co.uk/properties/85471455#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/David-Wilson-Homes/DWH-Wallace-Fields-247544.html,G75,G75 8RW,4.0,2022-06-29 07:22:53.795003
138,399000.0,4 bedroom detached villa for sale,"27 Westerhill Drive, Bishopbriggs, GLASGOW",http://www.rightmove.co.uk/properties/124196516#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,,,4.0,2022-06-29 07:22:53.795003
139,399000.0,4 bedroom bungalow for sale,"Gordon Avenue, Netherlee, East Renfrewshire, G44",http://www.rightmove.co.uk/properties/124269884#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Shawlands-44526.html,G44,,4.0,2022-06-29 07:22:53.795003
140,398995.0,2 bedroom apartment for sale,"Southbrae Drive,
Glasgow,
G13",http://www.rightmove.co.uk/properties/124432664#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Vanilla-Square/Glasgow-77799.html,G13,,2.0,2022-06-29 07:22:53.795003
141,397995.0,4 bedroom detached house for sale,"Auchinleck Road, Robroyston, 
Glasgow, 
Lanarkshire, 
G33 1PN",http://www.rightmove.co.uk/properties/85720425#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Mactaggart-and-Mickel/Stewart-Gardens-206408.html,G33,G33 1PN,4.0,2022-06-29 07:22:53.795003
142,395000.0,4 bedroom detached bungalow for sale,"Whitehill Farm Road, Stepps, G33 6BT",http://www.rightmove.co.uk/properties/123412076#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Byres-Road-155576.html,G33,G33 6BT,4.0,2022-06-29 07:22:53.795003
143,395000.0,4 bedroom end of terrace house for sale,"1 Mossgiel Road, Newlands, G43 2DF",http://www.rightmove.co.uk/properties/124210103#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Hamilton-4907.html,G43,G43 2DF,4.0,2022-06-29 07:22:53.795003
144,395000.0,7 bedroom detached house for sale,"Crawfurd Gardens, Burnside",http://www.rightmove.co.uk/properties/124305266#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Vanilla-Square/Glasgow-77799.html,,,7.0,2022-06-29 07:22:53.795003
145,394995.0,3 bedroom semi-detached house for sale,"Ayr Road, 
Malletsheugh, 
Newton Mearns 
G77 6RT",http://www.rightmove.co.uk/properties/124109252#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Clarkston-180179.html,G77,G77 6RT,3.0,2022-06-29 07:22:53.795003
146,390000.0,3 bedroom semi-detached house for sale,"55 Airthrey Avenue, Glasgow, G14",http://www.rightmove.co.uk/properties/124433303#/?channel=RES_BUY,,G14,,3.0,2022-06-29 07:22:53.795003
147,389995.0,4 bedroom detached house for sale,"Dornoch Way, Blantyre, Glasgow, South Lanarkshire, G72",http://www.rightmove.co.uk/properties/124059518#/?channel=RES_BUY,,G72,,4.0,2022-06-29 07:22:53.795003
148,389000.0,3 bedroom semi-detached house for sale,"Earlspark Avenue, Newlands",http://www.rightmove.co.uk/properties/124168517#/?channel=RES_BUY,,,,3.0,2022-06-29 07:22:53.795003
149,389000.0,3 bedroom detached bungalow for sale,"Lothian Drive, Clarkston",http://www.rightmove.co.uk/properties/96646651#/?channel=RES_BUY,,,,3.0,2022-06-29 07:22:53.795003
150,280000.0,4 bedroom semi-detached house for sale,"Crosslees Drive, Thornliebank, Glasgow",http://www.rightmove.co.uk/properties/124213409#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,,,4.0,2022-06-29 07:22:53.795003
151,389000.0,3 bedroom semi-detached house for sale,"Earlspark Avenue, Newlands",http://www.rightmove.co.uk/properties/124168517#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Vanilla-Square/Glasgow-77799.html,,,3.0,2022-06-29 07:22:53.795003
152,389000.0,3 bedroom detached bungalow for sale,"Lothian Drive, Clarkston",http://www.rightmove.co.uk/properties/96646651#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Clarkston-180179.html,,,3.0,2022-06-29 07:22:53.795003
153,385000.0,5 bedroom detached house for sale,"Glenmill Avenue, Glenmill Estate | Darnely Main",http://www.rightmove.co.uk/properties/124173998#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/AVJ-Homes/Glasgow-15421.html,,,5.0,2022-06-29 07:22:53.795003
154,385000.0,5 bedroom detached bungalow for sale,"Cumbernauld Road, Chryston, Glasgow, G69 9ND",http://www.rightmove.co.uk/properties/85388808#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G69,G69 9ND,5.0,2022-06-29 07:22:53.795003
155,385000.0,4 bedroom detached bungalow for sale,"Kirkintilloch Road, Lenzie, Glasgow",http://www.rightmove.co.uk/properties/123239036#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,4.0,2022-06-29 07:22:53.795003
156,385000.0,3 bedroom semi-detached house for sale,"Durward Avenue , Shawlands, Glasgow , G41 3UE",http://www.rightmove.co.uk/properties/85544316#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Shawlands-13751.html,G41,G41 3UE,3.0,2022-06-29 07:22:53.795003
157,381995.0,4 bedroom detached house for sale,"Oakridge Road,
Bargeddie,
Glasgow,
G69",http://www.rightmove.co.uk/properties/124322081#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G69,,4.0,2022-06-29 07:22:53.795003
158,380000.0,5 bedroom flat for sale,"136 Woodlands Road, Glasgow, G3",http://www.rightmove.co.uk/properties/124267607#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Oak-NGate-Ltd/Gartloch-Village-191018.html,G3,,5.0,2022-06-29 07:22:53.795003
159,379995.0,4 bedroom detached house for sale,"Aurs Road,
Barrhead,
Glasgow,
G78",http://www.rightmove.co.uk/properties/122913317#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Shawlands-44526.html,G78,,4.0,2022-06-29 07:22:53.795003
160,379995.0,4 bedroom detached house for sale,"Gartloch Avenue,
Gartcosh,
G69 8FH",http://www.rightmove.co.uk/properties/124024304#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Shawlands-13751.html,G69,G69 8FH,4.0,2022-06-29 07:22:53.795003
161,379000.0,3 bedroom apartment for sale,"Plot 41, Holmwood Heights, 80 Inverlair Avenue",http://www.rightmove.co.uk/properties/123897809#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/David-Wilson-Homes/DWH-Wallace-Fields-247544.html,,,3.0,2022-06-29 07:22:53.795003
162,379000.0,4 bedroom detached bungalow for sale,"Menock Road, Kings Park, Glasgow, G44 5SE",http://www.rightmove.co.uk/properties/124164053#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Glasgow-City-73344.html,G44,G44 5SE,4.0,2022-06-29 07:22:53.795003
163,377995.0,4 bedroom detached house for sale,"Auchinleck Road, Robroyston, 
Glasgow, 
Lanarkshire, 
G33 1PN",http://www.rightmove.co.uk/properties/123721298#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Newton-Mearns-145421.html,G33,G33 1PN,4.0,2022-06-29 07:22:53.795003
164,375000.0,4 bedroom apartment for sale,"Lancefield Quay, Finnieston",http://www.rightmove.co.uk/properties/85719777#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/FIELDING-MCLEAN-SOLICITORS/Glasgow-128719.html,,,4.0,2022-06-29 07:22:53.795003
